Seed,WiFi_Nodes,NRU_Nodes,WiFi_CW_Min,WiFi_CW_Max,NRU_CW_Min,NRU_CW_Max,WiFi_Throughput,NRU_Throughput,Total_Throughput,WiFi_PLR,NRU_PLR,WiFi_Latency,NRU_Latency,WiFi_Access_Delay,NRU_Access_Delay,WiFi_SINR,NRU_SINR,Traditional_Fairness,Jains_Fairness,Joint_Metric,WiFi_COT,NRU_COT,Total_COT,WiFi_Efficiency,NRU_Efficiency,Total_Efficiency
1,1,2,15,63,15,63,789.702372,73.68,863.382372,0.0005923000987166831,0.00967741935483871,0,0,67.57996051332675,112.63870967741934,118.0,-6.882887292529541e-12,0.5665446778571173,0.3966993334352292,0.5552048706637099,0.9185842666666667,0.0614,0.9799842666666667,0.91116,0.0614,0.97256
2,1,2,15,63,15,63,788.766336,74.4,863.166336,0.001185302252074279,0.0189873417721519,0,0,67.66001580403002,114.69620253164557,118.0,-6.882887292529541e-12,0.5672680916404654,0.39739764380220877,0.5556365241464871,0.9174954666666667,0.062,0.9794954666666666,0.91008,0.062,0.97208
3,1,2,15,63,15,63,788.2983180000001,74.4,862.6983180000001,0.0015807152736613318,0.025157232704402517,0,0,67.71339656194428,116.05974842767296,118.0,-6.882887292529541e-12,0.5673076657516323,0.39745263833359856,0.5553664445157372,0.9169510666666667,0.062,0.9789510666666666,0.90954,0.062,0.97154
4,1,2,15,63,15,63,791.418438,70.32,861.7384380000001,0.001574493209998032,0.026578073089700997,0,0,67.71255658334974,116.3737541528239,118.0,-6.882887292529541e-12,0.5633986013392117,0.3936352113858189,0.5516688678187698,0.9205804,0.0586,0.9791804,0.91314,0.0586,0.97174
5,1,2,15,63,15,63,791.418438,71.52,862.938438,0.000591016548463357,0.009966777408637873,0,0,67.57978723404256,112.70265780730897,118.0,-6.882887292529541e-12,0.5644715329047308,0.3946843012911976,0.5532839329111722,0.9205804,0.0596,0.9801804,0.91314,0.0596,0.97274
6,1,2,15,63,15,63,797.19066,63.36,860.55066,0.000586739683160571,0.011235955056179775,0,0,67.57920985722667,112.98314606741573,118.0,-6.882887292529541e-12,0.5567558187207473,0.38715835729830944,0.545673408563838,0.9272946666666667,0.0528,0.9800946666666667,0.9198,0.0528,0.9726
7,1,2,15,63,15,63,791.106426,71.28,862.386426,0.0011818002757533978,0.019801980198019802,0,0,67.65954303722671,114.87623762376238,118.0,-6.882887292529541e-12,0.564282115165722,0.3945053955410211,0.5527806161439529,0.9202174666666667,0.0594,0.9796174666666667,0.91278,0.0594,0.97218
8,1,2,15,63,15,63,795.6306000000001,65.52000000000001,861.1506,0.0007836990595611285,0.01444043321299639,0,0,67.60579937304075,113.6913357400722,118.0,-6.882887292529541e-12,0.5587917833605444,0.38914993278655974,0.5476606510360023,0.92548,0.0546,0.98008,0.918,0.0546,0.9726
9,1,2,15,63,15,63,799.53075,59.04,858.57075,0.0013639906469212783,0.02766798418972332,0,0,67.68413873733438,116.61462450592884,118.0,-6.882887292529541e-12,0.552754635922918,0.3832596801378451,0.5412665520729866,0.9300166666666667,0.0492,0.9792166666666666,0.9225,0.0492,0.9717
10,1,2,15,63,15,63,791.8864560000001,70.08,861.9664560000001,0.00098405825624877,0.016835016835016835,0,0,67.63284786459359,114.22053872053873,118.0,-6.882887292529541e-12,0.5631469177629334,0.3933959394254501,0.5516163719923537,0.9211248,0.0584,0.9795248,0.91368,0.0584,0.97208
