Seed,WiFi_Nodes,NRU_Nodes,WiFi_CW_Min,WiFi_CW_Max,NRU_CW_Min,NRU_CW_Max,WiFi_Throughput,NRU_Throughput,Total_Throughput,WiFi_PLR,NRU_PLR,WiFi_Latency,NRU_Latency,WiFi_Access_Delay,NRU_Access_Delay,WiFi_SINR,NRU_SINR,Traditional_Fairness,Jains_Fairness,Joint_Metric,WiFi_COT,NRU_COT,Total_COT,WiFi_Efficiency,NRU_Efficiency,Total_Efficiency
4,3,1,470,511,7,28,446.333166,483.36,929.693166,0.007630939993062782,0.0,0,0,2147.2788761706556,74.5,39.333333333328746,-6.882887292529541e-12,0.9843172014533298,0.7201383338798655,0.9075169673694287,0.5191761333333333,0.4028,0.9219761333333333,0.51498,0.4028,0.91778
5,3,1,470,511,7,28,448.51725,479.76,928.27725,0.011687865245788931,0.0,0,0,2164.439669989687,74.5,39.333333333328746,-6.882887292529541e-12,0.9827978017719367,0.7247788951657209,0.9056645542962025,0.5217166666666667,0.3998,0.9215166666666667,0.5175,0.3998,0.9173
6,3,1,470,511,7,28,444.92911200000003,484.8,929.729112,0.01178101178101178,0.0,0,0,2164.83367983368,74.5,39.333333333328746,-6.882887292529541e-12,0.9850463999266106,0.7178123666628009,0.9077625488578085,0.5175429333333333,0.404,0.9215429333333334,0.51336,0.404,0.91736
7,3,1,475,511,7,28,447.73722,482.64,930.37722,0.007607192254495159,0.0,0,0,2170.0207468879667,74.5,39.333333333328746,-6.882887292529541e-12,0.9837552656180262,0.7218879000804875,0.9080152918812506,0.5208093333333333,0.4022,0.9230093333333333,0.5166,0.4022,0.9188
8,3,1,475,511,7,28,441.65298600000006,490.32000000000005,931.9729860000001,0.00701508242721852,0.0,0,0,2167.489477376359,74.5,39.333333333328746,-6.882887292529541e-12,0.9871740364870891,0.7109240017973404,0.9105023350444147,0.5137321333333333,0.4086,0.9223321333333333,0.50958,0.4086,0.91818
9,3,1,475,511,7,28,444.92911200000003,486.96,931.8891120000001,0.004884856943475227,0.0,0,0,2158.3827634333566,74.5,-6.882887292529541e-12,118.0,0.9855655712914461,0.716217351025529,0.9100150055885862,0.5175429333333333,0.4058,0.9233429333333333,0.51336,0.4058,0.91916
10,3,1,475,511,7,28,446.64517800000004,483.6,930.2451780000001,0.008999653859466944,0.0,0,0,2175.9735202492216,74.5,39.333333333328746,-6.882887292529541e-12,0.9842928329869433,0.7202333040923713,0.9080485914704638,0.5195390666666667,0.403,0.9225390666666666,0.51534,0.403,0.91834
1,3,2,450,511,32,128,352.417554,636.24,988.657554,0.0061592608886933565,0.0,0,0,2049.945006599208,187.0,39.333333333328746,-6.882887292529541e-12,0.9838986205970126,0.8015138904637341,0.9249957586574554,0.4099332,0.5302,0.9401332,0.40662,0.5302,0.93682
2,3,2,460,511,22,88,445.86514800000003,486.00000000000006,931.8651480000001,0.01243953006219765,0.001971414489896501,0,0,2121.4996544574983,142.5598817151306,-6.882887292529541e-12,58.99999999999656,0.9850900054581552,0.7354162587024837,0.9098603892306587,0.5186317333333333,0.405,0.9236317333333334,0.51444,0.405,0.91944
3,3,2,455,511,27,108,341.18512200000004,653.04,994.225122,0.006360745115856429,0.0,0,0,2073.547251249432,164.5,39.333333333328746,-6.882887292529541e-12,0.9760757459515509,0.7841216920611558,0.9185532596608357,0.3968676,0.5442,0.9410676,0.39366,0.5442,0.93786
4,3,2,460,511,22,88,445.085118,487.92,933.005118,0.006961364427427776,0.0009828009828009828,0,0,2098.820048729551,142.2791154791155,118.0,118.0,0.9857525244289884,0.7239924194159357,0.91115511069131,0.5177244,0.4066,0.9243244,0.51354,0.4066,0.92014
5,3,2,455,511,27,108,338.06500200000005,657.3599999999999,995.425002,0.007783882783882784,0.000364963503649635,0,0,2079.375,164.62007299270076,-6.882887292529541e-12,58.99999999999656,0.973731892467896,0.7794621445929224,0.916318972286042,0.39323826666666667,0.5478,0.9410382666666667,0.39006,0.5478,0.93786
6,3,2,450,511,32,128,343.05719400000004,648.0,991.057194,0.01390134529147982,0.0018484288354898336,0,0,2081.3004484304934,187.6913123844732,39.333333333328746,-6.882887292529541e-12,0.9779651487280853,0.7882013827391284,0.9183534786803946,0.3990452,0.54,0.9390452,0.39582,0.54,0.93582
7,3,2,450,511,32,128,390.17100600000003,576.96,967.1310060000001,0.010288880094974277,0.0,0,0,2066.669964384646,187.0,39.333333333328746,-6.882887292529541e-12,0.9991691541951402,0.846916281095569,0.9338715848527332,0.45384813333333335,0.4808,0.9346481333333333,0.45018,0.4808,0.93098
8,3,2,445,511,37,148,371.762298,605.76,977.522298,0.008322929671244279,0.0,0,0,2035.8333333333333,209.5,-6.882887292529541e-12,58.99999999999656,0.9940737783315219,0.829404839579445,0.9316808039061292,0.43243506666666665,0.5048,0.9372350666666667,0.42894,0.5048,0.93374
9,3,2,450,511,32,128,432.44863200000003,510.24,942.6886320000001,0.009292351679771264,0.0,0,0,2062.6340243030736,187.0,39.333333333328746,-6.882887292529541e-12,0.993019354484682,0.8117255047507068,0.9217459861281566,0.5030256,0.4252,0.9282256,0.49896,0.4252,0.92416
10,3,2,450,511,32,128,351.79353,635.04,986.8335299999999,0.011831726555652936,0.0011325028312570782,0,0,2072.918492550394,187.42355605889014,39.333333333328746,-6.882887292529541e-12,0.9839126989185776,0.8018439256750567,0.9233108920249853,0.4092073333333333,0.5292,0.9384073333333334,0.4059,0.5292,0.9351
1,3,3,450,511,32,128,370.202238,606.72,976.9222380000001,0.010012515644555695,0.0,0,0,2065.5506883604507,187.0,118.0,118.0,0.9936268614220017,0.8118161506448724,0.930253737651251,0.4306204,0.5056,0.9362204,0.42714,0.5056,0.93274
2,3,3,440,511,42,168,358.03377000000006,624.48,982.51377,0.014598540145985401,0.0015349194167306216,0,0,2037.810218978102,232.71220260936303,-6.882887292529541e-12,39.333333333328746,0.9878423961327225,0.7716837076927665,0.9254759542952792,0.416466,0.5204,0.936866,0.4131,0.5204,0.9335
3,3,3,440,511,42,168,350.23347,639.12,989.35347,0.013186813186813187,0.0,0,0,2032.21978021978,232.0,39.333333333328746,-6.882887292529541e-12,0.9825669745596447,0.855896512262818,0.9236057505949192,0.4073926666666667,0.5326,0.9399926666666667,0.4041,0.5326,0.9367
4,3,3,440,511,42,168,431.824608,512.16,943.984608,0.007885304659498209,0.0018709073900841909,0,0,2011.225806451613,232.8681010289991,39.333333333328746,-6.882887292529541e-12,0.9934399404615204,0.7849238030870682,0.9230047837654811,0.5022997333333333,0.4268,0.9290997333333333,0.49824,0.4268,0.92504
5,3,3,440,511,42,168,410.607792,544.8000000000001,955.4077920000001,0.009781790820165538,0.0,0,0,2018.7358916478554,232.0,118.0,118.0,0.9993575894680291,0.8010537504053221,0.9310217839955625,0.4776202666666667,0.454,0.9316202666666666,0.47376,0.454,0.92776
6,3,3,440,511,42,168,411.07581000000005,544.56,955.63581,0.008280015054572827,0.0008806693086745927,0,0,2012.7888596161085,232.408630559225,39.333333333328746,-6.882887292529541e-12,0.9993169927306629,0.8062258146145671,0.931328128024568,0.4781646666666667,0.4538,0.9319646666666667,0.4743,0.4538,0.9281
7,3,3,440,511,42,168,343.21320000000003,651.12,994.3332,0.012567324955116697,0.0,0,0,2029.766606822262,232.0,-6.882887292529541e-12,39.333333333328746,0.9773511871046252,0.8805944797015953,0.9204954107134589,0.3992266666666667,0.5426,0.9418266666666667,0.396,0.5426,0.9386
8,3,3,440,511,42,168,424.960344,523.6800000000001,948.6403440000001,0.006202116016052536,0.0004580852038479157,0,0,2004.5603794235683,232.21255153458543,-6.882887292529541e-12,39.333333333328746,0.9961427915973143,0.800397033510334,0.9271252375100527,0.4943152,0.4364,0.9307152,0.49032,0.4364,0.92672
