"Seed,WiFi,Gnb,ChannelOccupancyWiFi,ChannelEfficiencyWiFi,PcolWifi,ChannelOccupancyNR,ChannelEfficiencyNR,PcolNR,ChannelOccupancyAll,ChannelEfficiencyAll"
1,2,4,15,63,15,63,743.680602,64.08,807.7606020000001,0.13169398907103824,0.03260869565217391,0,0,58.99999999999656,-6.882887292529541e-12,0.5614960818961309,0.39156550568220494,0.5157069748112324,0.8650516,0.0534,0.9184516,0.85806,0.0534,0.91146
2,2,4,15,63,15,63,750.232854,63.36,813.592854,0.11923076923076924,0.011235955056179775,0,0,58.99999999999656,-6.882887292529541e-12,0.5602830702586253,0.3892419338572466,0.5185269659380748,0.8726732,0.0528,0.9254732,0.86562,0.0528,0.91842
3,2,4,15,63,15,63,755.3810520000001,62.64,818.021052,0.1077943615257048,0.04395604395604396,0,0,-6.882887292529541e-12,-3.010299956643254,0.559199599260939,0.3894699849631661,0.5205374336873965,0.8786616,0.0522,0.9308616,0.87156,0.0522,0.92376
1,2,5,15,63,15,63,741.3405120000001,77.03999999999999,818.3805120000001,0.11557788944723618,0.06956521739130435,0,0,58.99999999999656,-6.882887292529542e-12,0.5740391126686014,0.34660332150525713,0.5318642294451942,0.8623296,0.0642,0.9265296,0.85536,0.0642,0.91956
2,2,5,15,63,15,63,746.020692,71.28,817.300692,0.1164079822616408,0.019801980198019802,0,0,58.99999999999656,-6.882887292529542e-12,0.5681317992271985,0.34050595146734625,0.5267568055639589,0.8677736,0.0594,0.9271736,0.86076,0.0594,0.92016
3,2,5,15,63,15,63,743.212584,77.03999999999999,820.252584,0.11433351924149471,0.009259259259259259,0,0,58.99999999999656,-6.882887292529542e-12,0.5738546644606756,0.3458580765409964,0.5329429586382135,0.8645072,0.0642,0.9287072,0.85752,0.0642,0.92172
1,3,1,15,63,15,63,752.572944,13.68,766.252944,0.18746841839312783,0.0,0,0,39.333333333328746,-6.882887292529541e-12,0.5130204814885223,0.7762782229430146,0.45494410048571043,0.8753952,0.0114,0.8867952,0.86832,0.0114,0.87972
2,3,1,15,63,15,63,764.7414120000001,10.799999999999999,775.541412,0.16844783715012723,0.0,0,0,39.333333333328746,-6.882887292529541e-12,0.5101164441237896,0.7699721827087336,0.4583649268208535,0.8895496,0.009,0.8985496,0.88236,0.009,0.89136
3,3,1,15,63,15,63,759.1251960000001,11.52,770.645196,0.17831813576494426,0.0,0,0,39.333333333328746,-6.882887292529541e-12,0.5108705354732974,0.7681997491082304,0.45601162258846123,0.8830168,0.0096,0.8926168,0.87588,0.0096,0.88548
1,3,2,15,63,15,63,741.80853,23.76,765.56853,0.1962474645030426,0.05714285714285714,0,0,39.333333333328746,-6.882887292529541e-12,0.5229344955262837,0.637181884719164,0.46158068290416693,0.862874,0.0198,0.882674,0.8559,0.0198,0.8757
2,3,2,15,63,15,63,748.8288,28.080000000000002,776.9088,0.17822290703646637,0.0,0,0,39.333333333328746,-6.882887292529541e-12,0.5268450638837292,0.6439113432494438,0.47123129894016275,0.87104,0.0234,0.89444,0.864,0.0234,0.8874
3,3,2,15,63,15,63,752.572944,19.439999999999998,772.0129440000001,0.18084564442180337,0.0,0,0,39.333333333328746,-6.882887292529541e-12,0.5184995918368411,0.6306667969082469,0.46229174728368677,0.8753952,0.0162,0.8915952,0.86832,0.0162,0.88452
1,3,3,15,63,15,63,740.8724940000001,33.12,773.9924940000001,0.18444100978876868,0.02127659574468085,0,0,39.333333333328746,-6.882887292529541e-12,0.5319937261670903,0.5444130861552642,0.4731473465458628,0.8617852,0.0276,0.8893852,0.85482,0.0276,0.88242
2,3,3,15,63,15,63,738.532404,34.56,773.092404,0.18952234206471494,0.04,0,0,39.333333333328746,-6.882887292529541e-12,0.5334872538969195,0.5453632962118814,0.4736637004041314,0.8590632,0.0288,0.8878632,0.85212,0.0288,0.88092
3,3,3,15,63,15,63,743.680602,33.12,776.800602,0.17923553719008264,0.02127659574468085,0,0,39.333333333328746,-6.882887292529541e-12,0.5318731653165862,0.5426531685356815,0.4747774320169152,0.8650516,0.0276,0.8926516,0.85806,0.0276,0.88566
1,3,4,15,63,15,63,731.980152,45.36,777.340152,0.18711018711018712,0.045454545454545456,0,0,-1.0034333188856732,-3.010299956643254,0.5443079653820633,0.48112977994841677,0.48402128602909056,0.8514416,0.0378,0.8892416,0.84456,0.0378,0.88236
2,3,4,15,63,15,63,734.78826,44.63999999999999,779.42826,0.18483904465212878,0.015873015873015872,0,0,39.333333333328746,-6.882887292529541e-12,0.5434413449028743,0.4795290964201053,0.48469968304963285,0.854708,0.0372,0.891908,0.8478,0.0372,0.885
3,3,4,15,63,15,63,738.532404,36.0,774.532404,0.18952234206471494,0.0,0,0,39.333333333328746,-6.882887292529541e-12,0.5348792250452282,0.4702792768410239,0.47554143543223076,0.8590632,0.03,0.8890632,0.85212,0.03,0.88212
1,3,5,15,63,15,63,730.1080800000001,48.96,779.0680800000001,0.185378590078329,0.02857142857142857,0,0,-6.882887292529541e-12,23.599999999994495,0.5479309739157472,0.4255384120613401,0.4876936343673456,0.849264,0.0408,0.890064,0.8424,0.0408,0.8832
2,3,5,15,63,15,63,733.3842060000001,52.559999999999995,785.944206,0.17569700157811677,0.0,0,0,-1.0034333188856732,-3.010299956643254,0.551208685549337,0.42876829960717366,0.4943651796103245,0.8530748,0.0438,0.8968748,0.84618,0.0438,0.88998
3,3,5,15,63,15,63,721.215738,54.0,775.215738,0.1948798328108673,0.0625,0,0,-6.882887292529541e-12,23.599999999994495,0.5534864731652819,0.43016071850343013,0.48923798475484526,0.8389204,0.045,0.8839204,0.83214,0.045,0.87714
1,4,1,15,63,15,63,718.40763,9.36,727.76763,0.2620192307692308,0.07142857142857142,0,0,29.49999999999484,-6.882887292529541e-12,0.5093331935160901,0.8167216040515284,0.42959911940392026,0.835654,0.0078,0.843454,0.8289,0.0078,0.8367
2,4,1,15,63,15,63,731.044116,7.92,738.964116,0.24101068999028183,0.08333333333333333,0,0,29.49999999999484,-6.882887292529541e-12,0.5077610168811391,0.8146268904422357,0.43512722514713936,0.8503528,0.0066,0.8569528,0.84348,0.0066,0.85008
3,4,1,15,63,15,63,734.78826,7.92,742.70826,0.2337725719863348,0.0,0,0,29.499999999994838,-6.882887292529541e-12,0.5077214750262906,0.8153654054639058,0.4373045682119443,0.854708,0.0066,0.861308,0.8478,0.0066,0.8544
1,4,2,15,63,15,63,726.3639360000001,15.84,742.2039360000001,0.23996082272282077,0.0,0,0,29.499999999994838,-6.882887292529541e-12,0.5156191756552329,0.6920223475398586,0.44245735207850106,0.8449088,0.0132,0.8581088,0.83808,0.0132,0.85128
2,4,2,15,63,15,63,725.895918,17.28,743.175918,0.2382121807465619,0.04,0,0,29.49999999999484,-6.882887292529541e-12,0.5170492894010049,0.6955771991335963,0.4440235227828803,0.8443644,0.0144,0.8587644,0.83754,0.0144,0.85194
